date,location_key,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,new_intensive_care_patients,new_ventilator_patients,cumulative_hospitalized_patients,cumulative_intensive_care_patients,cumulative_ventilator_patients,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,wikidata_id,datacommons_id,openstreetmap_id,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm
4/30/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-28,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),12.416667,9.090278,21.034722,15.959667,
5/1/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,-27,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),8.618056,6.263889,12.145833,8.805333,
5/2/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),11.951389,4.083333,21.430556,0.3175,
5/3/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,1,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),17.548611,12.826389,21.201389,1.143,
5/4/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,2,0,,,3,0,,,,,,,,,,,,,,,,,-25,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),14.840278,9.694444,18.930556,17.018,
5/5/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,3,0,,,,,,,,,,,,,,,,,-25,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),8.458333,4.819444,14.784722,0,
5/6/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,3,0,,,,,,,,,,,,,,,,,-29,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.256944,3.888889,10.493056,3.725333,
5/7/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,3,0,,,,,,,,,,,,,,,,,-28,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),7.236111,-0.618056,16.111111,1.632857,
5/8/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,3,0,,,,,,,,,,,,,,,,,-27,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),9.958333,0.875,15.722222,0.635,
5/9/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,3,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),1.090278,-2.743056,7.798611,14.0716,
5/10/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,3,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.548611,-1.895833,17.409722,0.09525,
5/11/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,3,0,,,,,,,,,,,,,,,,,-28,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),7.236111,1.444444,17.361111,2.243667,
5/12/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,3,0,,,,,,,,,,,,,,,,,-27,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.090278,2.756944,12.888889,1.016,
5/13/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,3,0,,,6,0,,,,,,,,,,,,,,,,,-22,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),9.326389,0.625,18.798611,0,
5/14/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,6,0,,,,,,,,,,,,,,,,,-24,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),13.229167,6.868056,22.597222,0.3556,
5/15/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,6,0,,,,,,,,,,,,,,,,,-27,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),19.888889,11.37963,28.157407,2.4384,
5/16/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,6,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),20.361111,14.462963,27.111111,0.8128,
5/17/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,6,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),20.509259,15.148148,26.388889,1.5748,
5/18/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,6,0,,,,,,,,,,,,,,,,,-25,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),20.444444,14.583333,25.981481,0,
5/19/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,6,0,,,,,,,,,,,,,,,,,-26,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),15.259259,12.138889,20.388889,2.032,
5/20/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,6,0,,,,,,,,,,,,,,,,,-24,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),11.537037,7.685185,17.083333,6.5405,
5/21/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,6,0,,,,,,,,,,,,,,,,,-27,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),12.685185,8.555556,16.787037,0.7112,
5/22/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,1,0,,,7,0,,,,,,,,,,,,,,,,,-29,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),16.805556,11.981481,23.805556,10.2235,
5/23/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,2,0,,,9,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),18.490741,12.657407,25.731481,5.6896,
5/24/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,2,0,,,11,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),18.490741,12.101852,25.694444,0,
5/25/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,11,0,,,,,,,,,,,,,,,,,-68,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),21.37963,13.62963,29.361111,3.259667,
5/26/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,11,0,,,,,,,,,,,,,,,,,-23,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),22.527778,14.222222,31.166667,0,
5/27/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,11,0,,,,,,,,,,,,,,,,,-22,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),21.805556,15.083333,28.537037,0,
5/28/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,11,0,,,,,,,,,,,,,,,,,-25,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),22.824074,17.833333,29.212963,1.016,
5/29/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,1,0,,,12,0,,,,,,,,,,,,,,,,,-22,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),22.787037,18.648148,28.564815,5.5245,
5/30/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,12,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),19.972222,15.907407,27.481481,3.556,
5/31/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,12,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),16.766667,8.477778,23.988889,0.254,
6/1/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,12,0,,,,,,,,,,,,,,,,,-16,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),14.101852,5.055556,22.62963,0,
6/2/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,12,0,,,,,,,,,,,,,,,,,-22,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),18.152778,10.277778,26.416667,0.036286,
6/3/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,12,0,,,,,,,,,,,,,,,,,-19,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),23.444444,19.138889,28.270833,0,
6/4/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,12,0,,,,,,,,,,,,,,,,,-22,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),23.479167,17.951389,30.291667,5.757333,
6/5/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,12,0,,,,,,,,,,,,,,,,,-20,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),20.3125,16.993056,26.930556,16.086667,
6/6/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,12,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),21.888889,18.020833,27.173611,2.032,
6/7/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,12,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),19.715278,12.048611,26.597222,0.072571,
6/8/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,2,0,,,14,0,,,,,,,,,,,,,,,,,-22,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),18.534722,9.715278,28.097222,0,
6/9/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,14,0,,,,,,,,,,,,,,,,,-27,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),22.611111,12.972222,31.861111,0,
6/10/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,14,0,,,,,,,,,,,,,,,,,-21,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),25.285714,20.388889,30.539683,0,
6/11/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,2,0,,,16,0,,,,,,,,,,,,,,,,,-24,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),22.097222,19.173611,27.993056,5.588,
6/12/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-27,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),19.472222,12.097222,27.333333,1.651,
6/13/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),16.326389,9.527778,23.868056,0,
6/14/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),14.791667,10.340278,19.694444,0.846667,
6/15/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-19,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),16.729167,11.881944,22.368056,7.910286,
6/16/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-19,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),17.1875,11.916667,22.861111,0.09525,
6/17/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-26,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),17.604167,12.5,22.909722,0.423333,
6/18/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-24,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),18.611111,15.4375,23.576389,7.704667,
6/19/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-19,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),18.847222,15.541667,24.576389,4.021667,
6/20/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),20.1875,14.770833,25.619048,4.027714,
6/21/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),22.319444,15.597222,29.75,0.1905,
6/22/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-22,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),21.763889,16.555556,27.868056,0.254,
6/23/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-28,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),21.277778,16.174603,27.095238,0.4572,
6/24/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-24,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),20.180556,15.173611,25.055556,6.712857,
6/25/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-20,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),19.381944,13.375,25.958333,0.181429,
6/26/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-22,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),19.458333,13.048611,26.576389,3.8735,
6/27/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),21.916667,16.777778,26.708333,5.207,
6/28/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),21.785714,18.31746,26.190476,11.8872,
6/29/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-27,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),22.472222,18.986111,27.333333,3.302,
6/30/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-17,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),22.534722,16.423611,29.090278,1.905,
7/1/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-26,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),22.340278,16.326389,28.465278,0,
7/2/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-27,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),21.979167,15.145833,29.506944,0,
7/3/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-55,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),23.097222,15.826389,30.423611,0,
7/4/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),23.895833,16.854167,30.784722,0,
7/5/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),24.243056,17.152778,31.354167,0,
7/6/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-30,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),24.243056,17.458333,31.625,0,
7/7/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-28,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),24.659722,18.381944,30.972222,0.28575,
7/8/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-27,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),23.75,17.888889,31.819444,8.055429,
7/9/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,-29,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),25.201389,18.326389,32.048611,3.14325,
7/10/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,3,0,,,19,0,,,,,,,,,,,,,,,,,-28,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),24.715278,18.25,32.090278,0,
7/11/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,19,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),22.465278,19.194444,28.125,7.366,
7/12/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,1,0,,,20,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),21.555556,17.048611,27.395833,1.306286,
7/13/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,2,0,,,22,0,,,,,,,,,,,,,,,,,-22,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),20.698413,15.444444,27.952381,1.088571,
7/14/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,-1,0,,,21,0,,,,,,,,,,,,,,,,,-22,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),21.404762,14.857143,27.896825,0.036286,
7/15/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,21,0,,,,,,,,,,,,,,,,,-30,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),23.215278,15.701389,31.298611,0,
7/16/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,1,0,,,22,0,,,,,,,,,,,,,,,,,-27,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),25.722222,20.111111,30.944444,6.1595,
7/17/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,22,0,,,,,,,,,,,,,,,,,-26,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),25.541667,20.9375,31.222222,5.297714,
7/18/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,22,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),24.583333,17.173611,32.256944,0.98425,
7/19/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,22,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),26.145833,19.236111,32.652778,1.2065,
7/20/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,4,0,,,26,0,,,,,,,,,,,,,,,,,-28,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),26.819444,22.145833,32.451389,1.415143,
7/21/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,26,0,,,,,,,,,,,,,,,,,-27,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),24.784722,19.569444,31.881944,2.497667,
7/22/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,9,0,,,35,0,,,,,,,,,,,,,,,,,-23,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),23.097222,19.0625,29.555556,3.084286,
7/23/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,3,0,,,38,0,,,,,,,,,,,,,,,,,-26,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),23.152778,19.451389,29.006944,4.360333,
7/24/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,38,0,,,,,,,,,,,,,,,,,-23,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),23.166667,20.138889,28.576389,4.100286,
7/25/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,1,0,,,39,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),24.083333,19.173611,30.340278,0.907143,
7/26/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,3,0,,,42,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),23.923611,17.527778,30.944444,0,
7/27/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,1,0,,,43,0,,,,,,,,,,,,,,,,,-28,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),25.569444,18.347222,31.305556,0,
7/28/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,4,0,,,47,0,,,,,,,,,,,,,,,,,-25,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),23.569444,19.993056,29.263889,4.021667,
7/29/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,19,0,,,66,0,,,,,,,,,,,,,,,,,-29,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),22.9375,15.993056,30.277778,2.921,
7/30/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,0,,,66,0,,,,,,,,,,,,,,,,,-28,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),22.347222,16.673611,30.319444,0,
7/31/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,2,0,,,68,0,,,,,,,,,,,,,,,,,-27,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),21.84127,18.777778,28.015873,21.082,
8/1/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,5,0,,,73,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),23.020833,19.201389,28.486111,9.107714,
8/2/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,4,0,,,77,0,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),23.674603,19.769841,29.174603,13.800667,
8/3/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,4,0,,,81,0,,,,,,,,,,,,,,,,,-26,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),21.027778,16.4375,27.020833,0.217714,
8/4/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,0,1,,,81,1,,,,,,,,,,,,,,,,,-22,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),21.423611,17.1875,26.576389,0.290286,
8/5/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,8,0,,,89,1,,,,,,,,,,,,,,,,,-22,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),20.652778,15.590278,26.673611,1.143,
